Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
3.4,3.600,0.000,-0.0011,0.00,23.55,mid starboard,0.416,23.55,1.0000,1.0000,-0.0011
3.5,3.600,0.000,0.0693,,,,,,,0.0000,0.0000
4.1,3.600,0.000,0.0447,,,,,,,0.0000,0.0000
4.2,3.600,0.000,0.0504,4.63,7.11,mid starboard,0.052,2.48,0.5080,0.5080,0.0256
4.3,3.600,0.000,-0.0037,,,,,,,0.0000,0.0000
5.1,3.600,0.000,0.0000,,,,,,,0.0000,0.0000
6.1,3.600,0.000,0.0057,,,,,,,0.0000,0.0000
6.2,3.600,0.000,0.0045,,,,,,,0.0000,0.0000
6.3,3.600,0.000,0.0041,0.00,4.41,mid starboard,0.085,4.41,0.6641,0.6641,0.0027
7.1,3.600,0.000,0.0000,,,,,,,0.0000,0.0000
1.1,4.000,0.000,0.0372,2.14,32.55,aft starboard,0.353,30.41,1.0000,1.0000,0.0372
1.2,4.000,0.000,0.0171,1.80,33.15,mid starboard,0.372,31.35,1.0000,1.0000,0.0171
1.3,4.000,0.000,0.0034,0.25,33.53,mid starboard,0.414,33.29,1.0000,1.0000,0.0034
1.4,4.000,0.000,0.1343,0.00,32.39,mid starboard,0.506,32.39,1.0000,1.0000,0.1343
2.1,4.000,0.000,0.3372,,,,,,,0.0000,0.0000
2.2,4.000,0.000,0.0118,4.68,32.05,aft starboard,0.284,27.37,1.0000,1.0000,0.0118
2.3,4.000,0.000,0.0515,2.43,25.67,mid starboard,0.316,23.24,1.0000,1.0000,0.0515
2.4,4.000,0.000,0.0074,2.13,32.96,mid starboard,0.346,30.82,1.0000,1.0000,0.0074
2.5,4.000,0.000,0.2159,0.80,16.00,mid starboard,0.329,15.20,0.9873,0.9873,0.2132
3.1,4.000,0.000,0.0134,,,,,,,0.0000,0.0000
3.2,4.000,0.000,0.0011,5.21,31.99,aft starboard,0.256,26.78,1.0000,1.0000,0.0011
3.3,4.000,0.000,0.0032,0.00,25.66,mid starboard,0.317,25.66,1.0000,1.0000,0.0032
3.4,4.000,0.000,-0.0011,0.00,15.92,mid starboard,0.337,15.92,0.9988,0.9988,-0.0011
3.5,4.000,0.000,0.0693,,,,,,,0.0000,0.0000
4.1,4.000,0.000,0.0447,,,,,,,0.0000,0.0000
4.2,4.000,0.000,0.0504,,,,,,,0.0000,0.0000
4.3,4.000,0.000,-0.0037,,,,,,,0.0000,0.0000
5.1,4.000,0.000,0.0000,,,,,,,0.0000,0.0000
6.1,4.000,0.000,0.0057,,,,,,,0.0000,0.0000
6.2,4.000,0.000,0.0045,,,,,,,0.0000,0.0000
6.3,4.000,0.000,0.0041,,,,,,,0.0000,0.0000
7.1,4.000,0.000,0.0000,,,,,,,0.0000,0.0000
