Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
4.6,4.000,0.000,0.0366,9.18,29.06,mid starboard,0.295,19.88,1.0000,1.0000,0.0366
4.7,4.000,0.000,0.0042,0.00,32.39,mid starboard,0.506,32.39,1.0000,1.0000,0.0042
5.1,4.000,0.000,-0.0226,,,,,,,0.0000,0.0000
5.2,4.000,0.000,-0.0098,0.06,15.46,mid starboard,0.253,15.40,0.9905,0.9905,-0.0097
5.3,4.000,0.000,0.0000,60.00,26.90,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.4,4.000,0.000,0.0483,60.00,19.11,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,4.000,0.000,0.0316,,,,,,,0.0000,0.0000
6.2,4.000,0.000,0.0393,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
6.3,4.000,0.000,0.0174,0.00,15.46,mid starboard,0.253,15.46,0.9915,0.9915,0.0172
6.4,4.000,0.000,0.0275,0.84,22.16,mid starboard,0.408,21.32,1.0000,1.0000,0.0275
7.1,4.000,0.000,0.0093,60.00,-0.01,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,4.000,0.000,0.0031,60.00,16.21,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
