Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
2.9,3.600,0.000,0.0000,0.91,39.92,mid starboard,0.417,39.01,1.0000,1.0000,0.0000
2.10,3.600,0.000,0.0000,0.90,39.89,mid starboard,0.416,38.99,1.0000,1.0000,0.0000
2.11,3.600,0.000,0.0055,0.96,39.87,mid starboard,0.423,38.91,1.0000,1.0000,0.0055
3.1,3.600,0.000,0.0028,8.90,33.14,aft starboard,0.325,24.25,1.0000,1.0000,0.0028
3.2,3.600,0.000,0.0420,1.56,34.35,aft starboard,0.246,32.78,1.0000,1.0000,0.0420
3.3,3.600,0.000,0.0000,17.40,37.29,mid starboard,0.208,19.89,1.0000,1.0000,0.0000
3.4,3.600,0.000,0.0021,16.12,31.22,aft starboard,0.244,15.10,0.9857,0.9857,0.0021
3.5,3.600,0.000,0.0739,14.12,33.97,aft starboard,0.071,19.85,0.8773,0.8773,0.0648
3.6,3.600,0.000,0.0050,20.55,32.49,mid starboard,0.270,11.94,0.9294,0.9294,0.0047
3.7,3.600,0.000,0.0902,60.00,33.70,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.8,3.600,0.000,0.0000,0.01,40.36,mid starboard,0.406,40.35,1.0000,1.0000,0.0000
3.9,3.600,0.000,0.0000,0.01,40.36,mid starboard,0.406,40.35,1.0000,1.0000,0.0000
3.10,3.600,0.000,0.0002,0.90,39.79,mid starboard,0.410,38.89,1.0000,1.0000,0.0002
3.11,3.600,0.000,0.0035,0.96,39.83,mid starboard,0.422,38.87,1.0000,1.0000,0.0035
4.1,3.600,0.000,0.0991,12.79,27.45,aft starboard,0.131,14.65,0.9782,0.9782,0.0969
4.2,3.600,0.000,0.0006,13.09,36.83,aft starboard,0.248,23.74,1.0000,1.0000,0.0006
4.3,3.600,0.000,0.0015,16.01,30.72,aft starboard,0.251,14.71,0.9791,0.9791,0.0014
4.4,3.600,0.000,0.0014,17.54,30.31,aft starboard,0.200,12.76,0.9451,0.9451,0.0013
4.5,3.600,0.000,0.0008,20.39,36.50,mid starboard,0.163,16.10,1.0000,1.0000,0.0008
4.6,3.600,0.000,0.0053,19.77,31.56,mid starboard,0.308,11.79,0.9264,0.9264,0.0049
4.7,3.600,0.000,0.0033,22.25,31.79,mid starboard,0.222,9.55,0.8789,0.8789,0.0029
4.8,3.600,0.000,0.0000,60.00,33.69,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.9,3.600,0.000,0.0000,20.55,32.49,mid starboard,0.270,11.93,0.9293,0.9293,0.0000
4.10,3.600,0.000,0.0000,0.01,40.36,mid starboard,0.406,40.35,1.0000,1.0000,0.0000
4.11,3.600,0.000,0.0000,0.91,39.88,mid starboard,0.416,38.98,1.0000,1.0000,0.0000
4.12,3.600,0.000,0.0000,0.97,39.86,mid starboard,0.423,38.90,1.0000,1.0000,0.0000
4.13,3.600,0.000,0.1247,0.96,39.72,mid starboard,0.417,38.77,1.0000,1.0000,0.1247
5.1,3.600,0.000,0.0009,20.36,25.21,aft starboard,0.069,4.85,0.6467,0.6467,0.0006
5.2,3.600,0.000,0.0009,17.40,29.81,aft starboard,0.205,12.41,0.9385,0.9385,0.0009
5.3,3.600,0.000,0.0475,60.00,26.10,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.4,3.600,0.000,0.0034,21.29,30.87,mid starboard,0.257,9.58,0.8796,0.8796,0.0030
5.5,3.600,0.000,0.1144,60.00,26.01,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.6,3.600,0.000,0.0000,60.00,33.07,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.7,3.600,0.000,0.0003,20.42,32.05,mid starboard,0.289,11.63,0.9234,0.9234,0.0002
6.1,3.600,0.000,0.0009,20.24,24.78,aft starboard,0.068,4.54,0.6331,0.6331,0.0006
6.2,3.600,0.000,0.0203,60.00,26.09,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,3.600,0.000,0.0000,22.75,35.61,mid starboard,0.114,12.86,0.9345,0.9345,0.0000
6.4,3.600,0.000,0.0333,60.00,25.63,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,3.600,0.000,0.0008,29.20,26.71,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.6,3.600,0.000,0.0273,60.00,29.15,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.7,3.600,0.000,0.1211,60.00,24.93,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.8,3.600,0.000,0.0000,19.77,31.55,mid starboard,0.308,11.78,0.9264,0.9264,0.0000
6.9,3.600,0.000,0.0000,22.25,31.79,mid starboard,0.222,9.54,0.8788,0.8788,0.0000
6.10,3.600,0.000,0.0000,0.91,39.78,mid starboard,0.410,38.87,1.0000,1.0000,0.0000
6.11,3.600,0.000,0.0000,0.97,39.83,mid starboard,0.422,38.86,1.0000,1.0000,0.0000
7.1,3.600,0.000,0.0006,26.31,23.46,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
1.1,4.000,0.000,0.0000,1.74,33.13,aft starboard,0.417,31.39,1.0000,1.0000,0.0000
1.2,4.000,0.000,0.0000,6.72,32.07,aft starboard,0.353,25.35,1.0000,1.0000,0.0000
1.3,4.000,0.000,0.0000,7.57,32.62,mid starboard,0.352,25.05,1.0000,1.0000,0.0000
1.4,4.000,0.000,0.0000,0.01,33.72,mid starboard,0.441,33.72,1.0000,1.0000,0.0000
1.5,4.000,0.000,0.0000,0.81,33.28,mid starboard,0.459,32.46,1.0000,1.0000,0.0000
2.1,4.000,0.000,0.0000,6.59,27.61,aft starboard,0.333,21.02,1.0000,1.0000,0.0000
2.2,4.000,0.000,0.0012,3.01,32.04,aft starboard,0.394,29.04,1.0000,1.0000,0.0012
2.3,4.000,0.000,0.0000,8.25,31.30,aft starboard,0.326,23.05,1.0000,1.0000,0.0000
2.4,4.000,0.000,0.0021,8.62,31.14,aft starboard,0.318,22.51,1.0000,1.0000,0.0021
2.5,4.000,0.000,0.0000,13.26,31.34,aft starboard,0.259,18.08,1.0000,1.0000,0.0000
2.6,4.000,0.000,0.0026,10.13,31.95,mid starboard,0.314,21.82,1.0000,1.0000,0.0026
2.7,4.000,0.000,0.0000,0.01,33.72,mid starboard,0.441,33.72,1.0000,1.0000,0.0000
2.8,4.000,0.000,0.0000,0.01,33.72,mid starboard,0.441,33.72,1.0000,1.0000,0.0000
2.9,4.000,0.000,0.0000,0.82,33.27,mid starboard,0.459,32.45,1.0000,1.0000,0.0000
2.10,4.000,0.000,0.0000,0.93,33.22,mid starboard,0.459,32.30,1.0000,1.0000,0.0000
2.11,4.000,0.000,0.0000,0.85,33.22,mid starboard,0.465,32.38,1.0000,1.0000,0.0000
3.1,4.000,0.000,0.0028,7.72,26.63,aft starboard,0.303,18.90,1.0000,1.0000,0.0028
3.2,4.000,0.000,0.0438,3.44,26.63,aft starboard,0.210,23.19,1.0000,1.0000,0.0438
3.3,4.000,0.000,0.0000,14.50,30.59,aft starboard,0.229,16.09,1.0000,1.0000,0.0000
3.4,4.000,0.000,0.0000,14.02,25.14,aft starboard,0.190,11.11,0.9129,0.9129,0.0000
3.5,4.000,0.000,0.0772,16.45,26.75,aft starboard,0.056,10.31,0.7398,0.7398,0.0571
3.6,4.000,0.000,0.0000,17.52,26.63,mid starboard,0.213,9.11,0.8687,0.8687,0.0000
3.7,4.000,0.000,0.0941,60.00,27.35,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.8,4.000,0.000,0.0000,0.01,33.72,mid starboard,0.441,33.71,1.0000,1.0000,0.0000
3.9,4.000,0.000,0.0000,0.01,33.72,mid starboard,0.441,33.71,1.0000,1.0000,0.0000
3.10,4.000,0.000,0.0002,0.95,33.08,mid starboard,0.453,32.13,1.0000,1.0000,0.0002
3.11,4.000,0.000,0.0035,0.96,33.17,mid starboard,0.465,32.21,1.0000,1.0000,0.0035
4.1,4.000,0.000,0.1034,13.78,21.17,aft starboard,0.068,7.40,0.7155,0.7155,0.0740
4.2,4.000,0.000,0.0006,11.22,29.33,aft starboard,0.262,18.11,1.0000,1.0000,0.0006
4.3,4.000,0.000,0.0000,13.97,24.71,aft starboard,0.188,10.74,0.9052,0.9052,0.0000
4.4,4.000,0.000,0.0014,15.39,24.34,aft starboard,0.143,8.95,0.8647,0.8647,0.0012
4.5,4.000,0.000,0.0008,16.83,30.23,mid starboard,0.181,13.40,0.9566,0.9566,0.0007
4.6,4.000,0.000,0.0000,17.06,25.76,mid starboard,0.228,8.70,0.8587,0.8587,0.0000
4.7,4.000,0.000,0.0033,19.03,25.97,mid starboard,0.164,6.95,0.8118,0.8118,0.0026
4.8,4.000,0.000,0.0000,60.00,27.35,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.9,4.000,0.000,0.0000,17.52,26.62,mid starboard,0.213,9.11,0.8686,0.8686,0.0000
4.10,4.000,0.000,0.0000,0.01,33.72,mid starboard,0.441,33.71,1.0000,1.0000,0.0000
4.11,4.000,0.000,0.0000,0.94,33.22,mid starboard,0.459,32.28,1.0000,1.0000,0.0000
4.12,4.000,0.000,0.0000,0.86,33.22,mid starboard,0.465,32.36,1.0000,1.0000,0.0000
4.13,4.000,0.000,0.1302,0.99,33.02,mid starboard,0.459,32.02,1.0000,1.0000,0.1302
5.1,4.000,0.000,0.0000,20.51,19.80,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,4.000,0.000,0.0009,15.32,23.92,aft starboard,0.140,8.60,0.8562,0.8562,0.0008
5.3,4.000,0.000,0.0495,60.00,20.13,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.4,4.000,0.000,0.0034,18.45,25.11,mid starboard,0.177,6.66,0.8033,0.8033,0.0028
5.5,4.000,0.000,0.1195,60.00,20.15,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.6,4.000,0.000,0.0000,60.00,26.59,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.7,4.000,0.000,0.0000,17.38,26.16,mid starboard,0.223,8.78,0.8608,0.8608,0.0000
6.1,4.000,0.000,0.0000,20.66,19.40,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,4.000,0.000,0.0212,60.00,19.39,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,4.000,0.000,0.0000,18.94,28.53,aft starboard,0.117,9.60,0.8738,0.8738,0.0000
6.4,4.000,0.000,0.0347,60.00,19.70,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,4.000,0.000,0.0000,28.09,21.41,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.6,4.000,0.000,0.0285,60.00,22.93,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.7,4.000,0.000,0.1264,60.00,19.11,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.8,4.000,0.000,0.0000,17.06,25.76,mid starboard,0.228,8.70,0.8586,0.8586,0.0000
6.9,4.000,0.000,0.0000,19.03,25.97,mid starboard,0.164,6.94,0.8116,0.8116,0.0000
6.10,4.000,0.000,0.0000,0.96,33.07,mid starboard,0.453,32.11,1.0000,1.0000,0.0000
6.11,4.000,0.000,0.0000,0.97,33.17,mid starboard,0.465,32.20,1.0000,1.0000,0.0000
7.1,4.000,0.000,0.0006,30.38,18.12,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
