Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
2.1,4.000,0.000,0.2336,,,,,,,0.0000,0.0000
2.2,4.000,0.000,0.0308,60.00,25.74,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.3,4.000,0.000,0.1338,12.42,14.47,mid starboard,0.040,2.04,0.4536,0.4536,0.0607
2.4,4.000,0.000,0.0061,13.50,30.74,mid starboard,0.116,17.23,0.9906,0.9906,0.0060
2.5,4.000,0.000,0.0612,0.07,30.12,mid starboard,0.486,30.05,1.0000,1.0000,0.0612
2.6,4.000,0.000,0.1282,0.00,32.39,mid starboard,0.506,32.39,1.0000,1.0000,0.1282
3.1,4.000,0.000,-0.0069,,,,,,,0.0000,0.0000
3.2,4.000,0.000,-0.0030,0.00,12.23,mid starboard,0.230,12.23,0.9351,0.9351,-0.0028
3.3,4.000,0.000,0.0000,60.00,25.77,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.4,4.000,0.000,0.0001,13.50,30.74,mid starboard,0.116,17.23,0.9906,0.9906,0.0001
3.5,4.000,0.000,-0.0016,0.00,30.12,mid starboard,0.486,30.12,1.0000,1.0000,-0.0016
3.6,4.000,0.000,0.0064,0.00,32.39,mid starboard,0.506,32.39,1.0000,1.0000,0.0064
4.1,4.000,0.000,0.0365,,,,,,,0.0000,0.0000
4.2,4.000,0.000,0.0566,60.00,2.63,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,4.000,0.000,0.0597,0.27,25.99,mid starboard,0.482,25.72,1.0000,1.0000,0.0597
6.1,4.000,0.000,0.0000,,,,,,,0.0000,0.0000
6.2,4.000,0.000,0.0000,,,,,,,0.0000,0.0000
6.3,4.000,0.000,-0.0033,,,,,,,0.0000,0.0000
6.4,4.000,0.000,0.0081,,,,,,,0.0000,0.0000
6.5,4.000,0.000,-0.0017,0.00,25.98,mid starboard,0.483,25.98,1.0000,1.0000,-0.0017
