Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
5.4,3.000,0.000,0.0003,34.12,47.04,mid starboard,0.096,12.93,0.0000,0.0000,0.0000
5.5,3.000,0.000,0.0123,0.54,51.82,mid starboard,0.277,51.27,1.0000,1.0000,0.0123
5.6,3.000,0.000,0.0129,0.36,52.15,mid starboard,0.251,51.79,1.0000,1.0000,0.0129
6.1,3.000,0.000,0.0061,31.60,44.19,mid starboard,0.197,12.59,0.0000,0.0000,0.0000
6.2,3.000,0.000,0.0056,60.00,41.60,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.1,3.000,0.000,0.0044,20.22,30.67,aft starboard,0.204,10.45,0.8989,0.8989,0.0039
7.2,3.000,0.000,0.0490,60.00,26.78,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,3.000,0.000,0.0002,50.07,40.43,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.4,3.000,0.000,0.0184,60.00,30.30,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.5,3.000,0.000,0.0023,60.00,41.55,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
1.1,3.600,0.000,0.0060,9.77,38.52,mid starboard,0.298,28.75,1.0000,1.0000,0.0060
1.2,3.600,0.000,0.0040,9.09,39.08,mid starboard,0.310,29.99,1.0000,1.0000,0.0040
1.3,3.600,0.000,0.0000,0.01,40.36,mid starboard,0.406,40.35,1.0000,1.0000,0.0000
2.1,3.600,0.000,0.1399,60.00,29.00,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,3.600,0.000,0.0053,18.90,32.30,aft starboard,0.166,13.40,0.9566,0.9566,0.0051
2.3,3.600,0.000,0.0012,17.40,37.29,mid starboard,0.208,19.89,1.0000,1.0000,0.0012
2.4,3.600,0.000,0.0927,60.00,34.91,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.5,3.600,0.000,0.0004,0.01,40.34,mid starboard,0.405,40.33,1.0000,1.0000,0.0004
3.1,3.600,0.000,0.0004,18.91,32.28,aft starboard,0.166,13.37,0.9560,0.9560,0.0004
3.2,3.600,0.000,0.1239,60.00,23.82,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.3,3.600,0.000,0.0050,19.98,36.15,mid starboard,0.229,16.16,1.0000,1.0000,0.0050
3.4,3.600,0.000,0.0000,60.00,34.85,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.5,3.600,0.000,0.0006,0.44,40.23,mid starboard,0.404,39.79,1.0000,1.0000,0.0006
4.1,3.600,0.000,0.0103,60.00,23.80,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,3.600,0.000,0.0283,60.00,27.36,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.600,0.000,0.1177,60.00,31.96,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.4,3.600,0.000,0.0005,20.02,36.10,mid starboard,0.229,16.08,1.0000,1.0000,0.0005
4.5,3.600,0.000,0.0003,20.00,36.14,mid starboard,0.228,16.14,1.0000,1.0000,0.0003
5.1,3.600,0.000,0.0022,20.51,28.24,aft starboard,0.104,7.73,0.8045,0.8045,0.0018
5.2,3.600,0.000,0.0008,37.07,30.79,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.3,3.600,0.000,0.0111,60.00,31.92,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.4,3.600,0.000,0.0001,20.04,36.10,mid starboard,0.229,16.06,1.0000,1.0000,0.0001
5.5,3.600,0.000,0.0049,0.58,39.60,mid starboard,0.454,39.02,1.0000,1.0000,0.0049
5.6,3.600,0.000,0.0137,0.44,40.15,mid starboard,0.399,39.70,1.0000,1.0000,0.0137
6.1,3.600,0.000,0.0024,21.59,33.75,mid starboard,0.238,12.17,0.9338,0.9338,0.0023
6.2,3.600,0.000,0.0060,60.00,31.88,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.1,3.600,0.000,0.0017,18.27,21.85,aft starboard,0.062,3.59,0.5845,0.5845,0.0010
7.2,3.600,0.000,0.0524,60.00,18.14,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,3.600,0.000,0.0001,37.00,30.75,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.4,3.600,0.000,0.0197,60.00,21.78,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.5,3.600,0.000,0.0024,60.00,31.84,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
1.1,4.000,0.000,0.0000,8.25,31.30,aft starboard,0.326,23.05,1.0000,1.0000,0.0000
1.2,4.000,0.000,0.0000,7.57,32.62,mid starboard,0.352,25.05,1.0000,1.0000,0.0000
1.3,4.000,0.000,0.0000,0.02,33.72,mid starboard,0.441,33.70,1.0000,1.0000,0.0000
2.1,4.000,0.000,0.1459,60.00,23.04,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,4.000,0.000,0.0000,16.31,26.03,aft starboard,0.140,9.72,0.8828,0.8828,0.0000
2.3,4.000,0.000,0.0000,14.50,30.59,aft starboard,0.229,16.09,1.0000,1.0000,0.0000
2.4,4.000,0.000,0.0967,60.00,28.93,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.5,4.000,0.000,0.0004,0.02,33.70,mid starboard,0.439,33.68,1.0000,1.0000,0.0004
3.1,4.000,0.000,0.0000,16.33,26.01,aft starboard,0.140,9.68,0.8820,0.8820,0.0000
3.2,4.000,0.000,0.1292,60.00,18.32,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.3,4.000,0.000,0.0000,16.53,30.00,mid starboard,0.230,13.47,0.9579,0.9579,0.0000
3.4,4.000,0.000,0.0000,60.00,28.88,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.5,4.000,0.000,0.0000,0.47,33.59,mid starboard,0.442,33.13,1.0000,1.0000,0.0000
4.1,4.000,0.000,0.0108,60.00,18.31,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,4.000,0.000,0.0295,60.00,21.62,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,4.000,0.000,0.1227,60.00,26.21,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.4,4.000,0.000,0.0000,16.57,29.96,mid starboard,0.229,13.39,0.9564,0.9564,0.0000
4.5,4.000,0.000,0.0000,16.54,29.99,mid starboard,0.229,13.45,0.9576,0.9576,0.0000
5.1,4.000,0.000,0.0000,18.96,22.57,aft starboard,0.045,3.60,0.5403,0.5403,0.0000
5.2,4.000,0.000,0.0000,33.95,24.79,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.3,4.000,0.000,0.0116,60.00,26.17,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.4,4.000,0.000,0.0000,16.58,29.95,mid starboard,0.229,13.37,0.9561,0.9561,0.0000
5.5,4.000,0.000,0.0000,0.48,32.90,mid starboard,0.493,32.42,1.0000,1.0000,0.0000
5.6,4.000,0.000,0.0143,0.49,33.49,mid starboard,0.437,33.00,1.0000,1.0000,0.0143
6.1,4.000,0.000,0.0000,18.26,27.81,mid starboard,0.200,9.55,0.8789,0.8789,0.0000
6.2,4.000,0.000,0.0062,60.00,26.13,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.1,4.000,0.000,0.0000,19.93,16.55,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,4.000,0.000,0.0546,60.00,12.38,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,4.000,0.000,0.0000,33.94,24.76,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.4,4.000,0.000,0.0205,60.00,16.33,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.5,4.000,0.000,0.0025,60.00,26.09,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
