Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
1.1,3.600,0.000,0.1182,9.24,30.23,aft starboard,0.189,20.99,1.0000,1.0000,0.1182
1.2,3.600,0.000,0.1766,60.00,25.96,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.1,3.600,0.000,0.0123,9.95,27.92,aft starboard,0.181,17.97,1.0000,1.0000,0.0123
2.2,3.600,0.000,0.0587,60.00,16.20,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.3,3.600,0.000,0.0113,60.00,22.70,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.1,3.600,0.000,0.0017,0.00,24.27,aft starboard,0.220,24.27,1.0000,1.0000,0.0017
3.2,3.600,0.000,-0.0028,0.00,13.43,aft starboard,0.070,13.43,0.8367,0.8367,-0.0023
3.3,3.600,0.000,0.3052,60.00,27.12,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.4,3.600,0.000,0.0008,0.16,40.29,mid starboard,0.405,40.14,1.0000,1.0000,0.0008
3.5,3.600,0.000,0.0199,0.50,40.11,mid starboard,0.403,39.61,1.0000,1.0000,0.0199
4.1,3.600,0.000,0.0072,60.00,8.91,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,3.600,0.000,0.0637,60.00,18.71,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.1,3.600,0.000,0.0001,60.00,13.40,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,3.600,0.000,-0.0003,,,,,,,0.0000,0.0000
6.2,3.600,0.000,0.0354,60.00,22.68,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,3.600,0.000,0.0069,60.00,26.93,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.4,3.600,0.000,0.0000,0.16,40.24,mid starboard,0.408,40.08,1.0000,1.0000,0.0000
6.5,3.600,0.000,0.0036,0.67,40.03,mid starboard,0.401,39.35,1.0000,1.0000,0.0036
6.6,3.600,0.000,0.0406,0.59,39.59,mid starboard,0.442,39.00,1.0000,1.0000,0.0406
1.1,4.000,0.000,0.1182,10.45,23.81,aft starboard,0.144,13.37,0.9560,0.9560,0.1130
1.2,4.000,0.000,0.1766,60.00,20.12,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.1,4.000,0.000,0.0123,11.16,21.38,aft starboard,0.113,10.21,0.8812,0.8812,0.0109
2.2,4.000,0.000,0.0587,60.00,10.26,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.3,4.000,0.000,0.0113,60.00,16.65,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.1,4.000,0.000,0.0017,0.00,14.02,aft starboard,0.149,14.02,0.9675,0.9675,0.0016
3.2,4.000,0.000,-0.0028,31.34,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
3.3,4.000,0.000,0.3052,60.00,21.38,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.4,4.000,0.000,0.0008,0.17,33.65,mid starboard,0.440,33.49,1.0000,1.0000,0.0008
3.5,4.000,0.000,0.0199,0.55,33.44,mid starboard,0.441,32.90,1.0000,1.0000,0.0199
4.1,4.000,0.000,0.0072,60.00,-0.01,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,4.000,0.000,0.0637,60.00,13.07,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.1,4.000,0.000,0.0001,60.00,7.20,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,4.000,0.000,-0.0003,,,,,,,0.0000,0.0000
6.2,4.000,0.000,0.0354,60.00,16.73,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,4.000,0.000,0.0069,60.00,21.19,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.4,4.000,0.000,0.0000,0.17,33.59,mid starboard,0.444,33.43,1.0000,1.0000,0.0000
6.5,4.000,0.000,0.0036,0.72,33.36,mid starboard,0.440,32.63,1.0000,1.0000,0.0036
6.6,4.000,0.000,0.0406,0.62,32.83,mid starboard,0.481,32.21,1.0000,1.0000,0.0406
