Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
2.9,3.600,0.000,0.0098,0.03,39.59,mid starboard,0.425,39.56,1.0000,1.0000,0.0098
2.10,3.600,0.000,0.1152,0.00,39.25,mid starboard,0.469,39.25,1.0000,1.0000,0.1152
3.1,3.600,0.000,-0.0156,,,,,,,0.0000,0.0000
3.2,3.600,0.000,0.0024,60.00,24.86,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.3,3.600,0.000,-0.0026,0.00,30.61,mid starboard,0.302,30.61,1.0000,1.0000,-0.0026
3.4,3.600,0.000,0.0040,60.00,33.91,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.5,3.600,0.000,-0.0016,0.00,34.75,mid starboard,0.381,34.75,1.0000,1.0000,-0.0016
3.6,3.600,0.000,0.0020,8.32,37.59,mid starboard,0.186,29.27,1.0000,1.0000,0.0020
3.7,3.600,0.000,-0.0007,0.00,37.18,mid starboard,0.433,37.18,1.0000,1.0000,-0.0007
3.8,3.600,0.000,0.0011,1.30,39.62,mid starboard,0.351,38.32,1.0000,1.0000,0.0011
3.9,3.600,0.000,0.0000,0.00,39.59,mid starboard,0.425,39.59,1.0000,1.0000,0.0000
3.10,3.600,0.000,0.0193,0.00,39.25,mid starboard,0.469,39.25,1.0000,1.0000,0.0193
4.1,3.600,0.000,0.0239,,,,,,,0.0000,0.0000
4.2,3.600,0.000,0.0000,60.00,25.12,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.600,0.000,0.0246,20.98,24.46,mid starboard,0.053,3.48,0.5570,0.5570,0.0137
4.4,3.600,0.000,0.0003,60.00,33.83,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.5,3.600,0.000,0.0305,9.67,30.10,mid starboard,0.338,20.43,1.0000,1.0000,0.0305
4.6,3.600,0.000,0.0241,2.09,35.77,mid starboard,0.457,33.68,1.0000,1.0000,0.0241
4.7,3.600,0.000,0.0010,8.32,37.59,mid starboard,0.186,29.27,1.0000,1.0000,0.0010
4.8,3.600,0.000,0.0321,0.07,38.00,mid starboard,0.507,37.92,1.0000,1.0000,0.0321
5.1,3.600,0.000,0.0000,60.00,33.82,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,3.600,0.000,-0.0031,,,,,,,0.0000,0.0000
6.2,3.600,0.000,0.0015,,,,,,,0.0000,0.0000
6.3,3.600,0.000,-0.0031,0.00,22.08,mid starboard,0.298,22.08,1.0000,1.0000,-0.0031
6.4,3.600,0.000,0.0041,26.47,18.09,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,3.600,0.000,-0.0026,0.00,29.29,mid starboard,0.427,29.29,1.0000,1.0000,-0.0026
6.6,3.600,0.000,0.0045,10.88,27.75,mid starboard,0.313,16.87,1.0000,1.0000,0.0045
6.7,3.600,0.000,-0.0006,0.00,35.71,mid starboard,0.464,35.71,1.0000,1.0000,-0.0006
6.8,3.600,0.000,0.0254,3.80,31.50,mid starboard,0.445,27.70,1.0000,1.0000,0.0254
6.9,3.600,0.000,0.0020,0.00,38.00,mid starboard,0.507,38.00,1.0000,1.0000,0.0020
1.1,4.000,0.000,0.2448,60.00,21.45,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
1.2,4.000,0.000,0.0703,14.55,30.38,mid starboard,0.141,15.83,0.9973,0.9973,0.0701
1.3,4.000,0.000,0.0357,5.88,32.04,mid starboard,0.285,26.16,1.0000,1.0000,0.0357
1.4,4.000,0.000,0.0162,1.42,33.14,mid starboard,0.386,31.72,1.0000,1.0000,0.0162
1.5,4.000,0.000,0.0005,0.03,33.69,mid starboard,0.437,33.66,1.0000,1.0000,0.0005
2.1,4.000,0.000,0.1510,,,,,,,0.0000,0.0000
2.2,4.000,0.000,0.0426,60.00,19.50,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.3,4.000,0.000,0.0256,12.26,24.91,mid starboard,0.187,12.65,0.9429,0.9429,0.0241
2.4,4.000,0.000,0.0334,60.00,28.73,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.5,4.000,0.000,0.0215,5.87,28.38,mid starboard,0.360,22.51,1.0000,1.0000,0.0215
2.6,4.000,0.000,0.0198,8.12,31.39,mid starboard,0.222,23.27,1.0000,1.0000,0.0198
2.7,4.000,0.000,0.0274,1.77,30.46,mid starboard,0.456,28.69,1.0000,1.0000,0.0274
2.8,4.000,0.000,0.0047,1.46,33.09,mid starboard,0.381,31.63,1.0000,1.0000,0.0047
2.9,4.000,0.000,0.0098,0.05,32.87,mid starboard,0.466,32.82,1.0000,1.0000,0.0098
2.10,4.000,0.000,0.1152,0.00,32.39,mid starboard,0.506,32.39,1.0000,1.0000,0.1152
3.1,4.000,0.000,-0.0156,,,,,,,0.0000,0.0000
3.2,4.000,0.000,0.0024,60.00,19.43,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.3,4.000,0.000,-0.0026,0.00,23.84,mid starboard,0.297,23.84,1.0000,1.0000,-0.0026
3.4,4.000,0.000,0.0040,60.00,28.07,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.5,4.000,0.000,-0.0016,0.00,27.98,mid starboard,0.406,27.98,1.0000,1.0000,-0.0016
3.6,4.000,0.000,0.0020,8.22,31.33,mid starboard,0.216,23.10,1.0000,1.0000,0.0020
3.7,4.000,0.000,-0.0007,0.00,30.36,mid starboard,0.467,30.36,1.0000,1.0000,-0.0007
3.8,4.000,0.000,0.0011,1.46,33.08,mid starboard,0.381,31.62,1.0000,1.0000,0.0011
3.9,4.000,0.000,0.0000,0.00,32.87,mid starboard,0.466,32.87,1.0000,1.0000,0.0000
3.10,4.000,0.000,0.0193,0.00,32.39,mid starboard,0.506,32.39,1.0000,1.0000,0.0193
4.1,4.000,0.000,0.0239,,,,,,,0.0000,0.0000
4.2,4.000,0.000,0.0000,60.00,19.68,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,4.000,0.000,0.0246,21.46,18.18,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.4,4.000,0.000,0.0003,60.00,28.00,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.5,4.000,0.000,0.0305,8.92,23.47,mid starboard,0.286,14.56,0.9766,0.9766,0.0298
4.6,4.000,0.000,0.0241,2.16,28.93,mid starboard,0.464,26.77,1.0000,1.0000,0.0241
4.7,4.000,0.000,0.0010,8.22,31.32,mid starboard,0.215,23.10,1.0000,1.0000,0.0010
4.8,4.000,0.000,0.0321,0.11,30.95,mid starboard,0.526,30.84,1.0000,1.0000,0.0321
5.1,4.000,0.000,0.0000,60.00,27.99,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,4.000,0.000,-0.0031,,,,,,,0.0000,0.0000
6.2,4.000,0.000,0.0015,,,,,,,0.0000,0.0000
6.3,4.000,0.000,-0.0031,0.00,14.57,mid starboard,0.248,14.57,0.9769,0.9769,-0.0030
6.4,4.000,0.000,0.0041,60.00,11.53,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,4.000,0.000,-0.0026,0.00,22.10,mid starboard,0.402,22.10,1.0000,1.0000,-0.0026
6.6,4.000,0.000,0.0045,9.74,20.99,mid starboard,0.236,11.26,0.9158,0.9158,0.0041
6.7,4.000,0.000,-0.0006,0.00,28.76,mid starboard,0.481,28.76,1.0000,1.0000,-0.0006
6.8,4.000,0.000,0.0254,3.66,24.15,mid starboard,0.401,20.49,1.0000,1.0000,0.0254
6.9,4.000,0.000,0.0020,0.00,30.95,mid starboard,0.526,30.95,1.0000,1.0000,0.0020
