Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
3.14,3.000,0.000,0.0001,1.69,51.99,mid starboard,0.228,50.30,1.0000,1.0000,0.0001
3.15,3.000,0.000,0.0010,1.01,51.74,mid starboard,0.217,50.73,1.0000,1.0000,0.0010
3.16,3.000,0.000,0.0012,13.07,50.74,mid starboard,0.124,37.66,1.0000,1.0000,0.0012
3.17,3.000,0.000,0.0055,1.35,50.93,mid starboard,0.177,49.59,1.0000,1.0000,0.0055
3.18,3.000,0.000,0.0025,3.72,51.65,mid starboard,0.191,47.92,1.0000,1.0000,0.0025
3.19,3.000,0.000,0.0013,0.12,52.25,mid starboard,0.254,52.12,1.0000,1.0000,0.0013
3.20,3.000,0.000,0.0132,0.26,51.81,mid starboard,0.282,51.56,1.0000,1.0000,0.0132
4.1,3.000,0.000,0.0024,3.73,50.04,mid starboard,0.256,46.31,1.0000,1.0000,0.0024
4.2,3.000,0.000,0.0151,0.80,49.92,mid starboard,0.205,49.12,1.0000,1.0000,0.0151
4.3,3.000,0.000,0.0008,5.05,50.37,mid starboard,0.193,45.31,1.0000,1.0000,0.0008
4.4,3.000,0.000,0.0004,1.83,50.91,mid starboard,0.199,49.07,1.0000,1.0000,0.0004
4.5,3.000,0.000,0.0006,7.31,49.57,mid starboard,0.214,42.25,1.0000,1.0000,0.0006
4.6,3.000,0.000,0.0074,2.88,49.72,mid starboard,0.169,46.84,1.0000,1.0000,0.0074
4.7,3.000,0.000,0.0000,23.13,48.86,mid starboard,0.062,25.72,0.8476,0.8476,0.0000
4.8,3.000,0.000,0.0005,12.51,49.89,mid starboard,0.126,37.38,1.0000,1.0000,0.0005
4.9,3.000,0.000,0.0003,11.79,50.00,mid starboard,0.140,38.20,1.0000,1.0000,0.0003
4.10,3.000,0.000,0.0000,23.79,49.02,mid starboard,0.056,25.23,0.8279,0.8279,0.0000
4.11,3.000,0.000,0.0006,20.61,49.52,mid starboard,0.073,28.91,0.8823,0.8823,0.0005
4.12,3.000,0.000,0.0201,6.35,49.50,mid starboard,0.091,34.62,0.9339,0.9339,0.0188
4.13,3.000,0.000,0.0002,10.71,50.58,mid starboard,0.138,39.87,1.0000,1.0000,0.0002
4.14,3.000,0.000,0.0003,8.97,50.86,mid starboard,0.138,41.89,1.0000,1.0000,0.0003
4.15,3.000,0.000,0.0001,23.89,49.37,mid starboard,0.053,25.48,0.8170,0.8170,0.0001
4.16,3.000,0.000,0.0000,1.68,51.95,mid starboard,0.224,50.27,1.0000,1.0000,0.0000
4.17,3.000,0.000,0.0029,1.01,51.57,mid starboard,0.217,50.56,1.0000,1.0000,0.0029
4.18,3.000,0.000,0.0156,1.35,50.22,mid starboard,0.177,41.16,1.0000,1.0000,0.0156
4.19,3.000,0.000,0.0002,2.63,51.69,mid starboard,0.188,49.06,1.0000,1.0000,0.0002
4.20,3.000,0.000,0.0006,3.73,51.56,mid starboard,0.180,47.83,1.0000,1.0000,0.0006
5.1,3.000,0.000,0.0009,3.06,49.89,mid starboard,0.225,46.83,1.0000,1.0000,0.0009
5.2,3.000,0.000,0.0003,7.26,49.30,mid starboard,0.204,42.03,1.0000,1.0000,0.0003
5.3,3.000,0.000,0.0007,16.97,49.11,mid starboard,0.117,32.14,0.9944,0.9944,0.0007
5.4,3.000,0.000,0.0016,17.46,47.84,mid starboard,0.148,30.38,1.0000,1.0000,0.0016
5.5,3.000,0.000,0.0107,12.00,48.31,mid starboard,0.046,27.10,0.7865,0.7865,0.0084
5.6,3.000,0.000,0.0011,16.77,49.04,mid starboard,0.136,32.26,1.0000,1.0000,0.0011
5.7,3.000,0.000,0.0023,10.76,49.29,mid starboard,0.055,29.67,0.8235,0.8235,0.0019
5.8,3.000,0.000,0.0001,3.29,51.54,mid starboard,0.216,48.25,1.0000,1.0000,0.0001
5.9,3.000,0.000,0.0002,1.69,51.60,mid starboard,0.207,49.92,1.0000,1.0000,0.0002
5.10,3.000,0.000,0.0049,17.25,49.72,mid starboard,0.161,32.47,1.0000,1.0000,0.0049
5.11,3.000,0.000,0.0000,1.35,50.22,mid starboard,0.177,41.17,1.0000,1.0000,0.0000
5.12,3.000,0.000,0.0056,3.73,50.56,mid starboard,0.133,45.42,1.0000,1.0000,0.0056
5.13,3.000,0.000,0.0037,0.12,52.24,mid starboard,0.254,52.12,1.0000,1.0000,0.0037
5.14,3.000,0.000,0.0030,0.26,51.79,mid starboard,0.281,51.53,1.0000,1.0000,0.0030
6.1,3.000,0.000,0.0012,14.03,47.41,mid starboard,0.191,33.38,1.0000,1.0000,0.0012
6.2,3.000,0.000,0.0002,5.05,50.04,mid starboard,0.180,44.98,1.0000,1.0000,0.0002
6.3,3.000,0.000,0.0145,1.84,48.24,mid starboard,0.140,41.52,1.0000,1.0000,0.0145
6.4,3.000,0.000,0.0007,6.95,48.76,mid starboard,0.286,41.81,1.0000,1.0000,0.0007
6.5,3.000,0.000,0.0001,7.26,49.30,mid starboard,0.204,42.03,1.0000,1.0000,0.0001
6.6,3.000,0.000,0.0001,16.39,49.34,mid starboard,0.108,32.95,0.9749,0.9749,0.0001
6.7,3.000,0.000,0.0185,13.34,47.00,mid starboard,0.007,8.67,0.4244,0.4244,0.0079
6.8,3.000,0.000,0.0009,17.54,47.72,mid starboard,0.153,30.18,1.0000,1.0000,0.0009
6.9,3.000,0.000,0.0000,26.05,48.72,mid starboard,0.039,22.67,0.6721,0.6721,0.0000
6.10,3.000,0.000,0.0131,60.00,46.63,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.11,3.000,0.000,0.0007,24.43,48.67,mid starboard,0.060,24.24,0.8426,0.8426,0.0006
6.12,3.000,0.000,0.0000,23.84,49.27,mid starboard,0.052,25.43,0.8101,0.8101,0.0000
6.13,3.000,0.000,0.0049,10.76,48.99,mid starboard,0.055,28.17,0.8235,0.8235,0.0041
6.14,3.000,0.000,0.0006,16.96,48.88,mid starboard,0.141,31.92,1.0000,1.0000,0.0006
6.15,3.000,0.000,0.0003,14.04,50.39,mid starboard,0.126,36.35,1.0000,1.0000,0.0003
6.16,3.000,0.000,0.0025,8.94,49.23,mid starboard,0.050,25.47,0.8031,0.8031,0.0020
6.17,3.000,0.000,0.0000,3.44,51.50,mid starboard,0.217,48.06,1.0000,1.0000,0.0000
6.18,3.000,0.000,0.0007,1.69,51.44,mid starboard,0.207,49.75,1.0000,1.0000,0.0007
6.19,3.000,0.000,0.0003,15.43,50.47,mid starboard,0.098,35.04,0.9500,0.9500,0.0003
6.20,3.000,0.000,0.0032,17.54,49.60,mid starboard,0.173,32.06,1.0000,1.0000,0.0032
6.21,3.000,0.000,0.0157,3.73,49.83,mid starboard,0.133,37.20,1.0000,1.0000,0.0157
6.22,3.000,0.000,0.0004,6.72,51.30,mid starboard,0.164,44.58,1.0000,1.0000,0.0004
6.23,3.000,0.000,0.0021,2.63,50.34,mid starboard,0.138,37.19,1.0000,1.0000,0.0021
6.24,3.000,0.000,0.0006,17.72,49.68,mid starboard,0.163,31.96,1.0000,1.0000,0.0006
7.1,3.000,0.000,0.0005,3.73,49.68,mid starboard,0.249,45.95,1.0000,1.0000,0.0005
7.2,3.000,0.000,0.0342,3.06,47.81,mid starboard,0.185,44.75,1.0000,1.0000,0.0342
7.3,3.000,0.000,0.0008,14.03,47.41,mid starboard,0.191,33.38,1.0000,1.0000,0.0008
7.4,3.000,0.000,0.0094,7.25,47.63,mid starboard,0.147,40.39,1.0000,1.0000,0.0094
7.5,3.000,0.000,0.0001,20.02,48.35,mid starboard,0.097,28.33,0.9479,0.9479,0.0001
7.6,3.000,0.000,0.0002,19.49,48.74,mid starboard,0.095,29.25,0.9434,0.9434,0.0002
7.7,3.000,0.000,0.0004,19.08,47.50,mid starboard,0.130,28.42,1.0000,1.0000,0.0004
7.8,3.000,0.000,0.0088,60.00,46.37,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.9,3.000,0.000,0.0002,18.29,48.79,mid starboard,0.120,30.50,0.9996,0.9996,0.0002
7.10,3.000,0.000,0.0000,3.30,51.48,mid starboard,0.212,48.18,1.0000,1.0000,0.0000
7.11,3.000,0.000,0.0011,19.40,49.49,mid starboard,0.152,30.08,1.0000,1.0000,0.0011
7.12,3.000,0.000,0.0002,3.73,49.83,mid starboard,0.133,37.21,1.0000,1.0000,0.0002
7.13,3.000,0.000,0.0013,17.99,49.55,mid starboard,0.174,31.56,1.0000,1.0000,0.0013
7.14,3.000,0.000,0.0294,0.26,51.70,mid starboard,0.278,51.44,1.0000,1.0000,0.0294
1.1,3.600,0.000,0.0013,0.85,40.07,mid starboard,0.393,39.22,1.0000,1.0000,0.0013
1.2,3.600,0.000,0.0010,2.22,39.85,mid starboard,0.380,37.64,1.0000,1.0000,0.0010
1.3,3.600,0.000,0.0020,6.35,39.29,mid starboard,0.340,32.95,1.0000,1.0000,0.0020
1.4,3.600,0.000,0.0015,5.91,39.51,mid starboard,0.344,33.60,1.0000,1.0000,0.0015
1.5,3.600,0.000,0.0002,1.15,40.19,mid starboard,0.392,39.04,1.0000,1.0000,0.0002
1.6,3.600,0.000,0.0010,1.76,40.11,mid starboard,0.383,38.35,1.0000,1.0000,0.0010
1.7,3.600,0.000,0.0002,0.18,40.32,mid starboard,0.404,40.14,1.0000,1.0000,0.0002
2.1,3.600,0.000,0.0007,2.00,39.76,mid starboard,0.382,37.75,1.0000,1.0000,0.0007
2.2,3.600,0.000,0.0007,0.86,39.94,mid starboard,0.386,39.08,1.0000,1.0000,0.0007
2.3,3.600,0.000,0.0007,3.63,39.56,mid starboard,0.366,35.93,1.0000,1.0000,0.0007
2.4,3.600,0.000,0.0003,3.83,39.50,mid starboard,0.367,35.67,1.0000,1.0000,0.0003
2.5,3.600,0.000,0.0006,2.22,39.73,mid starboard,0.372,37.51,1.0000,1.0000,0.0006
2.6,3.600,0.000,0.0009,8.66,38.80,mid starboard,0.312,30.13,1.0000,1.0000,0.0009
2.7,3.600,0.000,0.0011,6.95,39.12,mid starboard,0.327,32.17,1.0000,1.0000,0.0011
2.8,3.600,0.000,0.0010,11.59,38.46,mid starboard,0.281,26.88,1.0000,1.0000,0.0010
2.9,3.600,0.000,0.0008,6.32,39.39,mid starboard,0.334,33.07,1.0000,1.0000,0.0008
2.10,3.600,0.000,0.0005,7.21,39.34,mid starboard,0.330,32.12,1.0000,1.0000,0.0005
2.11,3.600,0.000,0.0001,1.15,40.16,mid starboard,0.389,39.00,1.0000,1.0000,0.0001
2.12,3.600,0.000,0.0006,1.77,40.03,mid starboard,0.376,38.26,1.0000,1.0000,0.0006
2.13,3.600,0.000,0.0004,3.21,39.93,mid starboard,0.369,36.71,1.0000,1.0000,0.0004
2.14,3.600,0.000,0.0001,0.18,40.31,mid starboard,0.404,40.13,1.0000,1.0000,0.0001
3.1,3.600,0.000,0.0004,1.99,39.62,mid starboard,0.376,37.63,1.0000,1.0000,0.0004
3.2,3.600,0.000,0.0016,4.94,38.40,aft starboard,0.363,33.46,1.0000,1.0000,0.0016
3.3,3.600,0.000,0.0290,0.87,38.76,aft starboard,0.324,37.90,1.0000,1.0000,0.0290
3.4,3.600,0.000,0.0238,2.22,38.73,mid starboard,0.302,36.51,1.0000,1.0000,0.0238
3.5,3.600,0.000,0.0002,3.91,39.38,mid starboard,0.359,35.46,1.0000,1.0000,0.0002
3.6,3.600,0.000,0.0004,7.05,38.04,aft starboard,0.346,30.99,1.0000,1.0000,0.0004
3.7,3.600,0.000,0.0001,9.77,38.52,mid starboard,0.298,28.75,1.0000,1.0000,0.0001
3.8,3.600,0.000,0.0005,8.66,38.74,mid starboard,0.318,30.09,1.0000,1.0000,0.0005
3.9,3.600,0.000,0.0455,7.37,37.80,mid starboard,0.208,30.43,1.0000,1.0000,0.0455
3.10,3.600,0.000,0.0001,13.70,37.98,mid starboard,0.255,24.28,1.0000,1.0000,0.0001
3.11,3.600,0.000,0.0001,12.74,38.29,mid starboard,0.269,25.56,1.0000,1.0000,0.0001
3.12,3.600,0.000,0.0003,8.02,39.10,mid starboard,0.326,31.08,1.0000,1.0000,0.0003
3.13,3.600,0.000,0.0110,6.50,38.36,mid starboard,0.229,31.87,1.0000,1.0000,0.0110
3.14,3.600,0.000,0.0000,1.80,40.08,mid starboard,0.386,38.28,1.0000,1.0000,0.0000
3.15,3.600,0.000,0.0010,1.16,39.88,mid starboard,0.360,38.72,1.0000,1.0000,0.0010
3.16,3.600,0.000,0.0005,9.09,39.08,mid starboard,0.310,29.99,1.0000,1.0000,0.0005
3.17,3.600,0.000,0.0055,1.77,39.18,mid starboard,0.284,37.41,1.0000,1.0000,0.0055
3.18,3.600,0.000,0.0010,4.20,39.78,mid starboard,0.362,35.58,1.0000,1.0000,0.0010
3.19,3.600,0.000,0.0013,0.18,40.26,mid starboard,0.401,40.08,1.0000,1.0000,0.0013
3.20,3.600,0.000,0.0053,0.29,39.56,mid starboard,0.461,39.27,1.0000,1.0000,0.0053
4.1,3.600,0.000,0.0009,4.68,35.48,aft starboard,0.384,30.80,1.0000,1.0000,0.0009
4.2,3.600,0.000,0.0162,2.00,38.06,aft starboard,0.311,36.06,1.0000,1.0000,0.0162
4.3,3.600,0.000,0.0003,6.32,38.91,mid starboard,0.341,32.58,1.0000,1.0000,0.0003
4.4,3.600,0.000,0.0004,3.78,39.31,mid starboard,0.351,35.53,1.0000,1.0000,0.0004
4.5,3.600,0.000,0.0002,7.05,38.04,aft starboard,0.346,30.99,1.0000,1.0000,0.0002
4.6,3.600,0.000,0.0079,3.89,38.33,aft starboard,0.287,34.44,1.0000,1.0000,0.0079
4.7,3.600,0.000,0.0000,14.73,37.71,mid starboard,0.240,22.98,1.0000,1.0000,0.0000
4.8,3.600,0.000,0.0005,10.10,38.51,mid starboard,0.292,28.41,1.0000,1.0000,0.0005
4.9,3.600,0.000,0.0003,9.52,38.58,mid starboard,0.305,29.05,1.0000,1.0000,0.0003
4.10,3.600,0.000,0.0000,14.80,37.81,mid starboard,0.243,23.01,1.0000,1.0000,0.0000
4.11,3.600,0.000,0.0006,13.23,38.18,mid starboard,0.259,24.95,1.0000,1.0000,0.0006
4.12,3.600,0.000,0.0220,6.50,38.22,mid starboard,0.224,31.72,1.0000,1.0000,0.0220
4.13,3.600,0.000,0.0002,8.70,38.98,mid starboard,0.316,30.28,1.0000,1.0000,0.0002
4.14,3.600,0.000,0.0003,7.98,39.19,mid starboard,0.317,31.21,1.0000,1.0000,0.0003
4.15,3.600,0.000,0.0001,14.49,38.04,mid starboard,0.251,23.56,1.0000,1.0000,0.0001
4.16,3.600,0.000,0.0000,1.80,40.05,mid starboard,0.383,38.25,1.0000,1.0000,0.0000
4.17,3.600,0.000,0.0031,1.16,39.79,mid starboard,0.359,38.64,1.0000,1.0000,0.0031
4.18,3.600,0.000,0.0170,1.77,38.90,mid starboard,0.284,37.12,1.0000,1.0000,0.0170
4.19,3.600,0.000,0.0002,3.22,39.83,mid starboard,0.359,36.60,1.0000,1.0000,0.0002
4.20,3.600,0.000,0.0006,4.27,39.71,mid starboard,0.355,35.44,1.0000,1.0000,0.0006
5.1,3.600,0.000,0.0009,5.55,37.74,aft starboard,0.352,32.19,1.0000,1.0000,0.0009
5.2,3.600,0.000,0.0003,7.76,37.57,aft starboard,0.334,29.81,1.0000,1.0000,0.0003
5.3,3.600,0.000,0.0003,11.98,37.93,mid starboard,0.277,25.95,1.0000,1.0000,0.0003
5.4,3.600,0.000,0.0007,12.93,36.85,aft starboard,0.293,23.93,1.0000,1.0000,0.0007
5.5,3.600,0.000,0.0114,11.13,37.28,mid starboard,0.186,26.16,1.0000,1.0000,0.0114
5.6,3.600,0.000,0.0004,11.85,37.76,mid starboard,0.314,25.91,1.0000,1.0000,0.0004
5.7,3.600,0.000,0.0023,9.56,37.96,mid starboard,0.212,28.40,1.0000,1.0000,0.0023
5.8,3.600,0.000,0.0000,3.27,39.71,mid starboard,0.379,36.44,1.0000,1.0000,0.0000
5.9,3.600,0.000,0.0002,1.80,39.77,mid starboard,0.354,37.97,1.0000,1.0000,0.0002
5.10,3.600,0.000,0.0020,11.13,38.14,mid starboard,0.346,27.00,1.0000,1.0000,0.0020
5.11,3.600,0.000,0.0000,1.77,38.90,mid starboard,0.284,37.13,1.0000,1.0000,0.0000
5.12,3.600,0.000,0.0056,4.25,38.86,mid starboard,0.258,34.61,1.0000,1.0000,0.0056
5.13,3.600,0.000,0.0041,0.18,40.26,mid starboard,0.401,40.08,1.0000,1.0000,0.0041
5.14,3.600,0.000,0.0030,0.32,39.51,mid starboard,0.462,39.19,1.0000,1.0000,0.0030
6.1,3.600,0.000,0.0005,11.12,34.43,aft starboard,0.293,23.30,1.0000,1.0000,0.0005
6.2,3.600,0.000,0.0002,7.31,38.66,mid starboard,0.326,31.36,1.0000,1.0000,0.0002
6.3,3.600,0.000,0.0156,3.73,35.65,aft starboard,0.206,31.92,1.0000,1.0000,0.0156
6.4,3.600,0.000,0.0003,6.44,34.46,aft starboard,0.389,28.03,1.0000,1.0000,0.0003
6.5,3.600,0.000,0.0001,7.76,37.57,aft starboard,0.334,29.81,1.0000,1.0000,0.0001
6.6,3.600,0.000,0.0001,11.67,38.11,mid starboard,0.270,26.44,1.0000,1.0000,0.0001
6.7,3.600,0.000,0.0199,15.04,35.20,aft starboard,0.091,20.16,0.9332,0.9332,0.0185
6.8,3.600,0.000,0.0004,13.03,36.71,aft starboard,0.295,23.68,1.0000,1.0000,0.0004
6.9,3.600,0.000,0.0000,15.76,37.59,mid starboard,0.225,21.83,1.0000,1.0000,0.0000
6.10,3.600,0.000,0.0138,25.31,35.94,mid starboard,0.029,10.63,0.6122,0.6122,0.0085
6.11,3.600,0.000,0.0003,15.35,37.53,mid starboard,0.246,22.18,1.0000,1.0000,0.0003
6.12,3.600,0.000,0.0000,14.52,37.99,mid starboard,0.245,23.46,1.0000,1.0000,0.0000
6.13,3.600,0.000,0.0054,9.56,37.81,mid starboard,0.202,28.25,1.0000,1.0000,0.0054
6.14,3.600,0.000,0.0002,12.02,37.64,mid starboard,0.317,25.62,1.0000,1.0000,0.0002
6.15,3.600,0.000,0.0001,9.76,38.82,mid starboard,0.310,29.06,1.0000,1.0000,0.0001
6.16,3.600,0.000,0.0025,8.86,37.89,mid starboard,0.182,29.03,1.0000,1.0000,0.0025
6.17,3.600,0.000,0.0000,3.37,39.68,mid starboard,0.379,36.31,1.0000,1.0000,0.0000
6.18,3.600,0.000,0.0007,1.80,39.69,mid starboard,0.353,37.89,1.0000,1.0000,0.0007
6.19,3.600,0.000,0.0003,10.58,38.86,mid starboard,0.292,28.29,1.0000,1.0000,0.0003
6.20,3.600,0.000,0.0013,11.33,38.03,mid starboard,0.350,26.70,1.0000,1.0000,0.0013
6.21,3.600,0.000,0.0171,4.25,38.57,mid starboard,0.257,34.32,1.0000,1.0000,0.0171
6.22,3.600,0.000,0.0002,6.28,39.50,mid starboard,0.343,33.22,1.0000,1.0000,0.0002
6.23,3.600,0.000,0.0021,3.21,38.70,mid starboard,0.235,35.49,1.0000,1.0000,0.0021
6.24,3.600,0.000,0.0002,11.33,38.09,mid starboard,0.346,26.76,1.0000,1.0000,0.0002
7.1,3.600,0.000,0.0005,5.54,34.52,aft starboard,0.371,28.98,1.0000,1.0000,0.0005
7.2,3.600,0.000,0.0366,5.63,33.47,aft starboard,0.248,27.83,1.0000,1.0000,0.0366
7.3,3.600,0.000,0.0003,11.12,34.43,aft starboard,0.293,23.30,1.0000,1.0000,0.0003
7.4,3.600,0.000,0.0101,8.34,34.59,aft starboard,0.232,26.25,1.0000,1.0000,0.0101
7.5,3.600,0.000,0.0000,13.90,36.78,aft starboard,0.250,22.88,1.0000,1.0000,0.0000
7.6,3.600,0.000,0.0002,13.33,37.60,aft starboard,0.257,24.26,1.0000,1.0000,0.0002
7.7,3.600,0.000,0.0004,14.04,36.40,aft starboard,0.274,22.36,1.0000,1.0000,0.0004
7.8,3.600,0.000,0.0096,25.33,35.82,mid starboard,0.011,10.49,0.4740,0.4740,0.0046
7.9,3.600,0.000,0.0002,12.80,37.55,mid starboard,0.300,24.75,1.0000,1.0000,0.0002
7.10,3.600,0.000,0.0000,3.28,39.66,mid starboard,0.375,36.38,1.0000,1.0000,0.0000
7.11,3.600,0.000,0.0011,12.19,37.94,mid starboard,0.334,25.75,1.0000,1.0000,0.0011
7.12,3.600,0.000,0.0002,4.25,38.57,mid starboard,0.257,34.32,1.0000,1.0000,0.0002
7.13,3.600,0.000,0.0005,11.52,37.99,mid starboard,0.350,26.46,1.0000,1.0000,0.0005
7.14,3.600,0.000,0.0294,0.32,39.34,mid starboard,0.458,39.02,1.0000,1.0000,0.0294
1.1,4.000,0.000,0.0000,1.11,33.39,aft starboard,0.425,32.28,1.0000,1.0000,0.0000
1.2,4.000,0.000,0.0000,2.19,33.13,aft starboard,0.413,30.94,1.0000,1.0000,0.0000
1.3,4.000,0.000,0.0000,5.31,32.61,aft starboard,0.375,27.30,1.0000,1.0000,0.0000
1.4,4.000,0.000,0.0000,4.94,33.00,mid starboard,0.384,28.06,1.0000,1.0000,0.0000
1.5,4.000,0.000,0.0000,1.16,33.57,mid starboard,0.428,32.42,1.0000,1.0000,0.0000
1.6,4.000,0.000,0.0000,1.76,33.50,mid starboard,0.422,31.73,1.0000,1.0000,0.0000
1.7,4.000,0.000,0.0000,0.21,33.68,mid starboard,0.440,33.47,1.0000,1.0000,0.0000
2.1,4.000,0.000,0.0000,2.09,32.82,aft starboard,0.412,30.73,1.0000,1.0000,0.0000
2.2,4.000,0.000,0.0007,1.48,33.15,aft starboard,0.418,31.67,1.0000,1.0000,0.0007
2.3,4.000,0.000,0.0000,3.27,32.58,aft starboard,0.396,29.32,1.0000,1.0000,0.0000
2.4,4.000,0.000,0.0000,3.39,32.56,aft starboard,0.397,29.17,1.0000,1.0000,0.0000
2.5,4.000,0.000,0.0006,2.70,32.92,aft starboard,0.405,30.23,1.0000,1.0000,0.0006
2.6,4.000,0.000,0.0000,7.28,31.82,aft starboard,0.344,24.54,1.0000,1.0000,0.0000
2.7,4.000,0.000,0.0011,6.09,32.39,aft starboard,0.362,26.30,1.0000,1.0000,0.0011
2.8,4.000,0.000,0.0000,9.73,31.96,aft starboard,0.315,22.23,1.0000,1.0000,0.0000
2.9,4.000,0.000,0.0008,5.59,32.90,mid starboard,0.374,27.31,1.0000,1.0000,0.0008
2.10,4.000,0.000,0.0000,5.99,32.85,mid starboard,0.371,26.85,1.0000,1.0000,0.0000
2.11,4.000,0.000,0.0001,1.27,33.55,mid starboard,0.426,32.28,1.0000,1.0000,0.0001
2.12,4.000,0.000,0.0006,2.20,33.43,mid starboard,0.416,31.24,1.0000,1.0000,0.0006
2.13,4.000,0.000,0.0000,2.89,33.34,mid starboard,0.410,30.45,1.0000,1.0000,0.0000
2.14,4.000,0.000,0.0001,0.22,33.67,mid starboard,0.440,33.46,1.0000,1.0000,0.0001
3.1,4.000,0.000,0.0004,2.55,32.57,aft starboard,0.405,30.02,1.0000,1.0000,0.0004
3.2,4.000,0.000,0.0000,4.25,30.84,aft starboard,0.380,26.59,1.0000,1.0000,0.0000
3.3,4.000,0.000,0.0303,1.42,31.12,aft starboard,0.344,29.70,1.0000,1.0000,0.0303
3.4,4.000,0.000,0.0249,2.80,31.33,aft starboard,0.328,28.53,1.0000,1.0000,0.0249
3.5,4.000,0.000,0.0002,3.90,32.36,aft starboard,0.389,28.46,1.0000,1.0000,0.0002
3.6,4.000,0.000,0.0000,6.02,30.57,aft starboard,0.362,24.55,1.0000,1.0000,0.0000
3.7,4.000,0.000,0.0000,8.25,31.30,aft starboard,0.326,23.05,1.0000,1.0000,0.0000
3.8,4.000,0.000,0.0000,7.27,31.92,aft starboard,0.349,24.65,1.0000,1.0000,0.0000
3.9,4.000,0.000,0.0475,7.91,30.74,aft starboard,0.243,22.84,1.0000,1.0000,0.0475
