Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
2.4,4.000,0.000,0.0085,0.45,33.51,mid starboard,0.413,33.07,1.0000,1.0000,0.0085
2.5,4.000,0.000,0.0000,7.57,32.62,mid starboard,0.352,25.05,1.0000,1.0000,0.0000
2.6,4.000,0.000,0.0004,0.03,33.70,mid starboard,0.439,33.67,1.0000,1.0000,0.0004
4.1,4.000,0.000,0.1368,60.00,22.96,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,4.000,0.000,0.0000,14.50,30.59,aft starboard,0.229,16.09,1.0000,1.0000,0.0000
4.3,4.000,0.000,0.0057,0.84,33.31,mid starboard,0.391,32.47,1.0000,1.0000,0.0057
4.4,4.000,0.000,0.0882,60.00,28.89,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.5,4.000,0.000,0.0000,0.07,32.81,mid starboard,0.504,32.75,1.0000,1.0000,0.0000
5.1,4.000,0.000,0.0000,16.50,25.86,aft starboard,0.135,9.36,0.8746,0.8746,0.0000
5.2,4.000,0.000,0.0000,16.63,29.93,mid starboard,0.228,13.30,0.9549,0.9549,0.0000
5.3,4.000,0.000,0.0000,60.00,28.83,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,4.000,0.000,0.0000,16.65,29.93,mid starboard,0.227,13.28,0.9545,0.9545,0.0000
6.2,4.000,0.000,0.1341,0.10,32.46,mid starboard,0.498,32.36,1.0000,1.0000,0.1341
7.1,4.000,0.000,0.0000,16.51,25.84,aft starboard,0.134,9.32,0.8736,0.8736,0.0000
7.2,4.000,0.000,0.1292,60.00,18.07,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,4.000,0.000,0.0000,16.69,29.89,mid starboard,0.227,13.20,0.9530,0.9530,0.0000
7.4,4.000,0.000,0.1227,60.00,26.10,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
