Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
3.2,4.000,0.000,0.0000,14.50,30.59,aft starboard,0.229,16.09,1.0000,1.0000,0.0000
3.3,4.000,0.000,0.0967,60.00,28.57,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.1,4.000,0.000,0.0000,17.30,24.84,aft starboard,0.105,7.54,0.8007,0.8007,0.0000
4.2,4.000,0.000,0.1292,60.00,16.39,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,4.000,0.000,0.0000,60.00,28.46,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.4,4.000,0.000,0.0000,0.53,33.57,mid starboard,0.442,33.04,1.0000,1.0000,0.0000
5.1,4.000,0.000,0.0319,60.00,16.33,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,4.000,0.000,0.0295,60.00,20.77,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.3,4.000,0.000,0.0000,17.42,29.39,mid starboard,0.214,11.97,0.9301,0.9301,0.0000
6.1,4.000,0.000,0.0000,17.52,29.25,mid starboard,0.213,11.73,0.9253,0.9253,0.0000
6.2,4.000,0.000,0.1227,60.00,25.15,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,4.000,0.000,0.0000,17.47,29.37,mid starboard,0.213,11.90,0.9286,0.9286,0.0000
6.4,4.000,0.000,0.0143,0.56,33.46,mid starboard,0.437,32.90,1.0000,1.0000,0.0143
7.1,4.000,0.000,0.0000,19.18,22.24,aft starboard,0.038,3.06,0.4965,0.4965,0.0000
7.2,4.000,0.000,0.0348,60.00,25.00,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,4.000,0.000,0.0000,17.57,29.23,mid starboard,0.212,11.65,0.9238,0.9238,0.0000
7.4,4.000,0.000,0.0000,0.54,32.93,mid starboard,0.491,32.39,1.0000,1.0000,0.0000
