Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
7.2,3.000,0.000,0.0092,11.84,29.48,mid starboard,0.258,17.64,1.0000,1.0000,0.0092
7.3,3.000,0.000,0.0286,3.92,50.08,mid starboard,0.216,46.16,1.0000,1.0000,0.0286
1.1,3.600,0.000,0.0075,0.08,40.07,mid starboard,0.389,40.00,1.0000,1.0000,0.0075
1.2,3.600,0.000,0.0002,0.00,40.36,mid starboard,0.405,40.36,1.0000,1.0000,0.0002
1.3,3.600,0.000,0.0005,0.00,40.36,mid starboard,0.405,40.36,1.0000,1.0000,0.0005
2.1,3.600,0.000,0.0414,2.24,36.58,aft starboard,0.340,34.34,1.0000,1.0000,0.0414
2.2,3.600,0.000,0.0929,9.13,37.11,aft starboard,0.174,27.98,1.0000,1.0000,0.0929
2.3,3.600,0.000,0.0006,0.00,40.35,mid starboard,0.404,40.35,1.0000,1.0000,0.0006
3.1,3.600,0.000,0.0037,0.20,36.24,aft starboard,0.345,36.04,1.0000,1.0000,0.0037
3.2,3.600,0.000,0.0095,9.98,36.47,aft starboard,0.154,26.49,1.0000,1.0000,0.0095
3.3,3.600,0.000,0.1752,60.00,18.23,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.4,3.600,0.000,0.0709,7.77,37.91,mid starboard,0.178,30.13,1.0000,1.0000,0.0709
3.5,3.600,0.000,0.0472,0.97,39.72,mid starboard,0.417,38.75,1.0000,1.0000,0.0472
4.1,3.600,0.000,0.0001,0.00,36.24,aft starboard,0.345,36.24,1.0000,1.0000,0.0001
4.2,3.600,0.000,0.0034,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.600,0.000,0.0266,2.45,39.10,mid starboard,0.384,36.65,1.0000,1.0000,0.0266
5.1,3.600,0.000,0.0449,60.00,12.74,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,3.600,0.000,-0.0130,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
5.3,3.600,0.000,0.0236,60.00,35.29,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.4,3.600,0.000,0.1858,60.00,27.18,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.5,3.600,0.000,0.0003,7.78,37.90,mid starboard,0.178,30.13,1.0000,1.0000,0.0003
5.6,3.600,0.000,0.0846,0.00,39.25,mid starboard,0.469,39.25,1.0000,1.0000,0.0846
6.1,3.600,0.000,0.0247,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
6.2,3.600,0.000,0.0000,7.77,37.90,mid starboard,0.178,30.13,1.0000,1.0000,0.0000
6.3,3.600,0.000,0.0056,0.00,38.52,mid starboard,0.443,38.52,1.0000,1.0000,0.0056
6.4,3.600,0.000,0.0023,0.00,39.25,mid starboard,0.469,39.25,1.0000,1.0000,0.0023
7.1,3.600,0.000,0.0048,,,,,,,0.0000,0.0000
7.2,3.600,0.000,0.0092,9.56,17.58,mid starboard,0.174,8.03,0.8416,0.8416,0.0078
7.3,3.600,0.000,0.0286,3.92,38.16,mid starboard,0.395,34.24,1.0000,1.0000,0.0286
1.1,4.000,0.000,0.0075,0.19,33.38,aft starboard,0.422,33.20,1.0000,1.0000,0.0075
1.2,4.000,0.000,0.0002,0.00,33.72,mid starboard,0.440,33.72,1.0000,1.0000,0.0002
1.3,4.000,0.000,0.0005,0.01,33.72,mid starboard,0.440,33.71,1.0000,1.0000,0.0005
2.1,4.000,0.000,0.0414,2.91,28.86,aft starboard,0.332,25.95,1.0000,1.0000,0.0414
2.2,4.000,0.000,0.0929,9.71,29.86,aft starboard,0.206,20.15,1.0000,1.0000,0.0929
2.3,4.000,0.000,0.0006,0.01,33.71,mid starboard,0.439,33.70,1.0000,1.0000,0.0006
3.1,4.000,0.000,0.0037,0.40,27.68,aft starboard,0.336,27.28,1.0000,1.0000,0.0037
3.2,4.000,0.000,0.0095,10.71,29.35,aft starboard,0.183,18.64,1.0000,1.0000,0.0095
3.3,4.000,0.000,0.1752,60.00,12.14,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.4,4.000,0.000,0.0709,7.82,31.70,mid starboard,0.210,23.88,1.0000,1.0000,0.0709
3.5,4.000,0.000,0.0472,1.00,33.01,mid starboard,0.458,32.01,1.0000,1.0000,0.0472
4.1,4.000,0.000,0.0001,0.00,27.68,aft starboard,0.336,27.68,1.0000,1.0000,0.0001
4.2,4.000,0.000,0.0034,,,,,,,0.0000,0.0000
4.3,4.000,0.000,0.0266,2.46,32.48,mid starboard,0.422,30.02,1.0000,1.0000,0.0266
5.1,4.000,0.000,0.0449,60.00,6.20,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,4.000,0.000,-0.0130,,,,,,,0.0000,0.0000
5.3,4.000,0.000,0.0236,60.00,28.77,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.4,4.000,0.000,0.1858,60.00,21.41,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.5,4.000,0.000,0.0003,7.82,31.69,mid starboard,0.210,23.87,1.0000,1.0000,0.0003
5.6,4.000,0.000,0.0846,0.00,32.39,mid starboard,0.506,32.39,1.0000,1.0000,0.0846
6.1,4.000,0.000,0.0247,,,,,,,0.0000,0.0000
6.2,4.000,0.000,0.0000,7.82,31.69,mid starboard,0.210,23.87,1.0000,1.0000,0.0000
6.3,4.000,0.000,0.0056,0.00,31.72,mid starboard,0.481,31.72,1.0000,1.0000,0.0056
6.4,4.000,0.000,0.0023,0.00,32.39,mid starboard,0.506,32.39,1.0000,1.0000,0.0023
7.1,4.000,0.000,0.0048,,,,,,,0.0000,0.0000
7.2,4.000,0.000,0.0092,9.03,10.35,mid starboard,0.030,1.32,0.3785,0.3785,0.0035
7.3,4.000,0.000,0.0286,3.87,31.45,mid starboard,0.420,27.58,1.0000,1.0000,0.0286
